"Tabela 3939 - Efetivo dos rebanhos, por tipo de rebanho"
"Variável - Efetivo dos rebanhos (Cabeças)"
"Nível";"Cód.";"Brasil, Grande Região, Unidade da Federação, Município, Mesorregião Geográfica e Microrregião Geográfica";"Ano x Tipo de rebanho"
"Nível";"Cód.";"Brasil, Grande Região, Unidade da Federação, Município, Mesorregião Geográfica e Microrregião Geográfica";"2011";"2012";"2013";"2014";"2015";"2016";"2017"
"Nível";"Cód.";"Brasil, Grande Região, Unidade da Federação, Município, Mesorregião Geográfica e Microrregião Geográfica";"Bovino";"Bovino";"Bovino";"Bovino";"Bovino";"Bovino";"Bovino"
"MU";"5212006";"Jaupaci (GO)";"45400";"43200";"43500";"42000";"43000";"47000";"45726"
"MU";"5212055";"Jesúpolis (GO)";"11700";"12300";"13800";"14300";"12710";"13540";"13570"
"MU";"5212105";"Joviânia (GO)";"37100";"39900";"31750";"29000";"31500";"30320";"32400"
"MU";"5212204";"Jussara (GO)";"366000";"347700";"340000";"361000";"413074";"375421";"378283"
"MU";"5212253";"Lagoa Santa (GO)";"44390";"46900";"47100";"44000";"50900";"54119";"53123"
"MU";"5212303";"Leopoldo de Bulhões (GO)";"40500";"43900";"46000";"47500";"48000";"52500";"53100"
"MU";"5212501";"Luziânia (GO)";"174000";"187000";"190000";"185000";"183671";"204515";"214522"
"MU";"5212600";"Mairipotaba (GO)";"43000";"47000";"47500";"52000";"49894";"51830";"52686"
"MU";"5212709";"Mambaí (GO)";"7600";"8276";"8500";"7000";"8259";"7439";"7000"
"MU";"5212808";"Mara Rosa (GO)";"158000";"165000";"155000";"160000";"167000";"172000";"170000"
"MU";"5212907";"Marzagão (GO)";"23000";"23500";"23000";"17075";"16604";"17030";"16068"
"MU";"5212956";"Matrinchã (GO)";"110000";"109000";"105000";"103000";"102017";"103368";"105709"
"MU";"5213004";"Maurilândia (GO)";"23650";"29000";"28500";"24000";"20000";"17000";"19000"
"MU";"5213053";"Mimoso de Goiás (GO)";"57600";"60323";"56254";"55000";"50246";"52299";"50475"
"MU";"5213087";"Minaçu (GO)";"98100";"101043";"104074";"119000";"124889";"138060";"131164"
"MU";"5213103";"Mineiros (GO)";"313270";"341000";"340000";"352500";"342500";"364100";"363507"
"MU";"5213400";"Moiporá (GO)";"51800";"53700";"53000";"52900";"52000";"56000";"59707"
"MU";"5213509";"Monte Alegre de Goiás (GO)";"129800";"140337";"129000";"117000";"129284";"133465";"150000"
"MU";"5213707";"Montes Claros de Goiás (GO)";"275130";"260000";"250500";"260000";"270000";"277000";"254077"
"MU";"5213756";"Montividiu (GO)";"51000";"47000";"43000";"44000";"46000";"47000";"48000"
"MU";"5213772";"Montividiu do Norte (GO)";"81050";"82670";"83084";"83000";"83019";"85910";"83655"
"MU";"5213806";"Morrinhos (GO)";"297000";"300000";"302000";"286002";"288500";"296630";"287010"
"MU";"5213855";"Morro Agudo de Goiás (GO)";"34700";"35300";"35800";"36000";"34500";"38227";"37492"
"MU";"5213905";"Mossâmedes (GO)";"85000";"87470";"87500";"88000";"89136";"93905";"93932"
"MU";"5214002";"Mozarlândia (GO)";"180000";"172700";"170000";"195000";"190295";"192763";"168163"
"MU";"5214051";"Mundo Novo (GO)";"216000";"202800";"196000";"207000";"208117";"205039";"188126"
"MU";"5214101";"Mutunópolis (GO)";"75100";"77000";"79310";"86700";"96341";"97880";"102852"
"MU";"5214408";"Nazário (GO)";"37500";"38625";"40000";"41400";"52285";"54500";"55000"
"MU";"5214507";"Nerópolis (GO)";"22500";"31450";"29259";"35150";"32000";"32500";"22335"
"MU";"5214606";"Niquelândia (GO)";"260000";"265000";"255000";"258000";"260000";"264000";"250000"
"MU";"5214705";"Nova América (GO)";"23500";"27000";"25000";"26250";"28000";"29934";"27639"
"MU";"5214804";"Nova Aurora (GO)";"33000";"32800";"33500";"32000";"31000";"37000";"33800"
"MU";"5214838";"Nova Crixás (GO)";"710000";"752900";"700000";"751000";"738647";"752833";"728990"
"MU";"5214861";"Nova Glória (GO)";"24000";"24600";"25250";"26000";"27000";"31478";"28588"
"MU";"5214879";"Nova Iguaçu de Goiás (GO)";"39000";"43000";"42000";"43000";"42000";"45800";"46000"
"MU";"5214903";"Nova Roma (GO)";"69800";"78880";"77000";"74000";"73356";"69058";"70000"
"MU";"5215009";"Nova Veneza (GO)";"21000";"21840";"22100";"22961";"21372";"22225";"22230"
"MU";"5215207";"Novo Brasil (GO)";"99000";"90500";"90000";"91000";"96658";"95942";"89515"
"MU";"5215231";"Novo Gama (GO)";"4900";"3384";"3520";"3017";"2490";"2746";"2632"
"MU";"5215256";"Novo Planalto (GO)";"91000";"93700";"92763";"92000";"92003";"95390";"98149"
"MU";"5215306";"Orizona (GO)";"168500";"180000";"184000";"187000";"195000";"204000";"206400"
"MU";"5215405";"Ouro Verde de Goiás (GO)";"35000";"34480";"35666";"35700";"35500";"36000";"36960"
"MU";"5215504";"Ouvidor (GO)";"31000";"31200";"30000";"29000";"30500";"30535";"31450"
"MU";"5215603";"Padre Bernardo (GO)";"129200";"130187";"135000";"138000";"128241";"126300";"125544"
"MU";"5215652";"Palestina de Goiás (GO)";"107230";"108000";"108500";"102200";"105100";"111500";"108000"
"MU";"5215702";"Palmeiras de Goiás (GO)";"168100";"165800";"156500";"152200";"151250";"153560";"156430"
"MU";"5215801";"Palmelo (GO)";"3550";"3700";"3400";"3600";"3200";"3300";"3900"
"MU";"5215900";"Palminópolis (GO)";"53460";"52400";"51900";"54800";"53700";"55850";"55963"
"MU";"5216007";"Panamá (GO)";"31570";"30700";"26900";"21500";"26550";"29000";"29300"
"MU";"5216304";"Paranaiguara (GO)";"87900";"82810";"80000";"73000";"83400";"85922";"86237"
"MU";"5216403";"Paraúna (GO)";"191400";"180000";"165000";"172000";"174000";"168000";"171722"
"MU";"5216452";"Perolândia (GO)";"27040";"27070";"28000";"23200";"24100";"22800";"22000"
"MU";"5216809";"Petrolina de Goiás (GO)";"77200";"83470";"78200";"79000";"83750";"90300";"94950"
"MU";"5216908";"Pilar de Goiás (GO)";"85500";"87200";"83500";"91000";"100000";"100000";"104863"
"MU";"5217104";"Piracanjuba (GO)";"222000";"226000";"235000";"236000";"246447";"239700";"232567"
"MU";"5217203";"Piranhas (GO)";"220200";"212000";"206200";"203000";"204000";"203800";"181645"
"MU";"5217302";"Pirenópolis (GO)";"147000";"143700";"146936";"146100";"149000";"150000";"154000"
"MU";"5217401";"Pires do Rio (GO)";"100000";"102800";"101500";"109000";"105500";"107000";"101600"
"MU";"5217609";"Planaltina (GO)";"71685";"53844";"50121";"48116";"49884";"50392";"47262"
"MU";"5217708";"Pontalina (GO)";"144000";"146000";"143000";"139000";"139200";"145000";"147915"
"MU";"5218003";"Porangatu (GO)";"345000";"355350";"353570";"345760";"378991";"415700";"428816"
"MU";"5218052";"Porteirão (GO)";"23850";"27100";"26500";"11600";"14100";"17800";"18300"
"MU";"5218102";"Portelândia (GO)";"23620";"23803";"24500";"24530";"26300";"26200";"26600"
"MU";"5218300";"Posse (GO)";"118500";"119568";"103000";"105000";"109066";"115555";"111000"
"MU";"5218391";"Professor Jamil (GO)";"42900";"43000";"43500";"47345";"45160";"43040";"40673"
"MU";"5218508";"Quirinópolis (GO)";"319500";"285000";"275000";"266500";"278500";"306464";"306368"
"MU";"5218607";"Rialma (GO)";"20000";"20500";"18700";"21500";"18500";"19704";"20510"
"MU";"5218706";"Rianápolis (GO)";"17000";"16500";"15800";"17250";"16300";"14826";"16530"
"MU";"5218789";"Rio Quente (GO)";"22400";"23500";"22500";"22000";"22273";"22800";"23075"
"MU";"5218805";"Rio Verde (GO)";"390000";"371000";"340000";"330000";"328000";"338000";"341566"
"MU";"5218904";"Rubiataba (GO)";"79000";"84200";"84200";"93800";"98000";"102217";"101083"
"MU";"5219001";"Sanclerlândia (GO)";"70000";"70200";"70000";"74000";"72314";"71692";"75788"
"MU";"5219100";"Santa Bárbara de Goiás (GO)";"20200";"21110";"22164";"23028";"22350";"23245";"23300"
"MU";"5219209";"Santa Cruz de Goiás (GO)";"76800";"79800";"75500";"78000";"75000";"81000";"74530"
"MU";"5219258";"Santa Fé de Goiás (GO)";"124000";"127300";"115000";"110000";"110754";"121801";"117290"
"MU";"5219308";"Santa Helena de Goiás (GO)";"64100";"74000";"71000";"84000";"60000";"64000";"66005"
"MU";"5219357";"Santa Isabel (GO)";"60500";"62000";"60600";"61500";"59500";"67994";"75185"
"MU";"5219407";"Santa Rita do Araguaia (GO)";"62430";"62500";"63300";"59600";"61500";"63500";"65100"
"MU";"5219456";"Santa Rita do Novo Destino (GO)";"49700";"60000";"47000";"53500";"57920";"55765";"55550"
"MU";"5219506";"Santa Rosa de Goiás (GO)";"25130";"25700";"24900";"27500";"28700";"30840";"31435"
"MU";"5219605";"Santa Tereza de Goiás (GO)";"52100";"52600";"53130";"52000";"60377";"58270";"58586"
"MU";"5219704";"Santa Terezinha de Goiás (GO)";"98000";"95000";"96000";"102000";"108000";"117000";"115000"
"MU";"5219712";"Santo Antônio da Barra (GO)";"32500";"31500";"28000";"26000";"25000";"29000";"26500"
"MU";"5219738";"Santo Antônio de Goiás (GO)";"16500";"17075";"17900";"18598";"16800";"17500";"17620"
"MU";"5219753";"Santo Antônio do Descoberto (GO)";"31000";"23554";"24292";"21801";"21430";"25010";"24939"
"MU";"5219803";"São Domingos (GO)";"154000";"167847";"150000";"142000";"143885";"151921";"160000"
"MU";"5219902";"São Francisco de Goiás (GO)";"38100";"39810";"41500";"46500";"47700";"47245";"47090"
"MU";"5220009";"São João d'Aliança (GO)";"62003";"74145";"68954";"57462";"56312";"57592";"55066"
"MU";"5220058";"São João da Paraúna (GO)";"29700";"28300";"27100";"35000";"60000";"60050";"55062"
"MU";"5220108";"São Luís de Montes Belos (GO)";"125000";"124500";"127600";"131000";"130000";"138000";"144929"
"MU";"5220157";"São Luiz do Norte (GO)";"25000";"23000";"22000";"23000";"25000";"31000";"30000"
"MU";"5220207";"São Miguel do Araguaia (GO)";"572000";"589160";"586210";"586000";"560620";"575721";"588587"
"MU";"5220264";"São Miguel do Passa Quatro (GO)";"33700";"38000";"41000";"41500";"43000";"44800";"47050"
"MU";"5220280";"São Patrício (GO)";"20500";"21700";"22600";"24800";"24800";"25823";"26763"
"MU";"5220405";"São Simão (GO)";"29800";"30100";"29900";"29700";"31800";"32760";"30877"
"MU";"5220454";"Senador Canedo (GO)";"19020";"19300";"18500";"17500";"18000";"18500";"18440"
"MU";"5220504";"Serranópolis (GO)";"188440";"199000";"201100";"188300";"205000";"223000";"221824"
"MU";"5220603";"Silvânia (GO)";"113000";"114700";"120000";"114500";"116500";"127000";"131950"
"MU";"5220686";"Simolândia (GO)";"24300";"24337";"24000";"23000";"25375";"25339";"25000"
"MU";"5220702";"Sítio d'Abadia (GO)";"37800";"38842";"35000";"31000";"36287";"40893";"45000"
"MU";"5221007";"Taquaral de Goiás (GO)";"30500";"31720";"32065";"33315";"27245";"28340";"28500"
"MU";"5221080";"Teresina de Goiás (GO)";"7815";"8469";"8756";"9104";"9288";"8823";"8546"
"MU";"5221197";"Terezópolis de Goiás (GO)";"12000";"12733";"9570";"10350";"10300";"14300";"12690"
"MU";"5221304";"Três Ranchos (GO)";"18700";"19000";"18000";"18500";"17800";"19500";"18200"
"MU";"5221403";"Trindade (GO)";"76000";"79420";"80000";"83120";"72675";"76000";"76100"
"MU";"5221452";"Trombas (GO)";"42100";"43360";"43800";"57900";"61699";"68600";"81023"
"MU";"5221502";"Turvânia (GO)";"78700";"84000";"79000";"78900";"76500";"68000";"59129"
"MU";"5221551";"Turvelândia (GO)";"50800";"46000";"40000";"43000";"39000";"40000";"42000"
"MU";"5221577";"Uirapuru (GO)";"95000";"90000";"75000";"80000";"88000";"94000";"85000"
"MU";"5221601";"Uruaçu (GO)";"111000";"110000";"105000";"104000";"110000";"114000";"105000"
"MU";"5221700";"Uruana (GO)";"62100";"63400";"62400";"65520";"67100";"68743";"67486"
"MU";"5221809";"Urutaí (GO)";"53000";"53850";"53500";"54000";"52500";"57000";"54700"
"MU";"5221858";"Valparaíso de Goiás (GO)";"200";"441";"411";"415";"138";"114";"159"
"MU";"5221908";"Varjão (GO)";"52000";"54200";"53400";"54300";"57500";"61500";"58250"
"MU";"5222005";"Vianópolis (GO)";"60000";"63700";"62000";"62300";"64500";"71800";"74950"
"MU";"5222054";"Vicentinópolis (GO)";"34800";"33350";"33100";"33150";"32800";"32900";"31000"
"MU";"5222203";"Vila Boa (GO)";"40096";"36200";"35258";"37020";"35909";"36268";"42242"
"MU";"5222302";"Vila Propício (GO)";"87000";"92000";"89200";"85000";"86810";"95000";"94450"
"MU";"5300108";"Brasília (DF)";"98000";"100069";"101452";"100056";"96576";"96265";"93141"
"ME";"1101";"Madeira-Guaporé (RO)";"2995298";"3101316";"3178715";"3321719";"3513113";"3654238";"3845706"
"ME";"1102";"Leste Rondoniense (RO)";"9186961";"9117121";"9151256";"9422607";"9884857";"10027962";"10245672"
"ME";"1201";"Vale do Juruá (AC)";"294633";"303247";"302499";"294663";"304436";"327375";"354848"
"ME";"1202";"Vale do Acre (AC)";"2254864";"2331220";"2394990";"2505010";"2611771";"2671594";"2503571"
"ME";"1301";"Norte Amazonense (AM)";"3023";"2836";"2704";"2900";"3430";"2796";"2730"
"ME";"1302";"Sudoeste Amazonense (AM)";"117593";"111192";"99837";"97118";"92658";"89578";"86000"
"ME";"1303";"Centro Amazonense (AM)";"622963";"596712";"604985";"544877";"450928";"411188";"418025"
"ME";"1304";"Sul Amazonense (AM)";"696018";"734999";"763011";"760313";"746309";"812259";"836819"
"ME";"1401";"Norte de Roraima (RR)";"351789";"366023";"390343";"375769";"392828";"383282";"393444"
"ME";"1402";"Sul de Roraima (RR)";"299722";"320468";"356702";"360193";"401955";"397595";"393874"
"ME";"1501";"Baixo Amazonas (PA)";"1134552";"1237938";"1206573";"1274215";"1253080";"1260773";"1343141"
"ME";"1502";"Marajó (PA)";"317991";"281129";"251913";"265188";"260805";"246976";"237278"
"ME";"1503";"Metropolitana de Belém (PA)";"75659";"73921";"84570";"72223";"80738";"81509";"119836"
"ME";"1504";"Nordeste Paraense (PA)";"1238424";"1259273";"1186155";"1301761";"1337868";"1310746";"1215868"
"ME";"1505";"Sudoeste Paraense (PA)";"3313796";"3498631";"3682629";"3651367";"3576531";"3628882";"3676619"
"ME";"1506";"Sudeste Paraense (PA)";"12182125";"12254159";"12753188";"13346463";"13762596";"13947897";"13992625"
"ME";"1601";"Norte do Amapá (AP)";"60280";"66027";"71087";"76704";"51697";"41042";"37387"
"ME";"1602";"Sul do Amapá (AP)";"67219";"76798";"83880";"90825";"37985";"35337";"29534"
"ME";"1701";"Ocidental do Tocantins (TO)";"6372280";"6394027";"6443636";"6379517";"6671529";"6813790";"6890463"
"ME";"1702";"Oriental do Tocantins (TO)";"1653120";"1688309";"1696944";"1682710";"1740875";"1838371";"1848014"
"ME";"2101";"Norte Maranhense (MA)";"653155";"662546";"656900";"660725";"653468";"639989";"607531"
"ME";"2102";"Oeste Maranhense (MA)";"3344714";"3431982";"3472211";"3516883";"3429659";"3372596";"3289932"
"ME";"2103";"Centro Maranhense (MA)";"1609299";"1681434";"1733265";"1815284";"1793961";"1772788";"1904840"
"ME";"2104";"Leste Maranhense (MA)";"779673";"790671";"788508";"803876";"800926";"824901";"822402"
"ME";"2105";"Sul Maranhense (MA)";"877265";"924309";"960440";"961584";"965114";"1043596";"1062990"
"ME";"2201";"Norte Piauiense (PI)";"243000";"229429";"228384";"230205";"229523";"227707";"226108"
"ME";"2202";"Centro-Norte Piauiense (PI)";"426729";"395873";"410001";"409709";"402381";"400710";"398151"
"ME";"2203";"Sudoeste Piauiense (PI)";"646130";"679420";"662474";"666022";"663254";"659962";"652307"
"ME";"2204";"Sudeste Piauiense (PI)";"372165";"385204";"365248";"354163";"354391";"351477";"348440"
"ME";"2301";"Noroeste Cearense (CE)";"448634";"447981";"434626";"414152";"391670";"379527";"379998"
"ME";"2302";"Norte Cearense (CE)";"276402";"279343";"253746";"249844";"235932";"228251";"214820"
"ME";"2303";"Metropolitana de Fortaleza (CE)";"76827";"73110";"83199";"87523";"86149";"80428";"76138"
"ME";"2304";"Sertões Cearenses (CE)";"781606";"792812";"742534";"762691";"741075";"730991";"676821"
"ME";"2305";"Jaguaribe (CE)";"388781";"394883";"389269";"393756";"385227";"367755";"358643"
"ME";"2306";"Centro-Sul Cearense (CE)";"314345";"332670";"316410";"327246";"314872";"310642";"273884"
"ME";"2307";"Sul Cearense (CE)";"328009";"393914";"371283";"361927";"361272";"328814";"278865"
"ME";"2401";"Oeste Potiguar (RN)";"358147";"287240";"327156";"347643";"321324";"286317";"299696"
"ME";"2402";"Central Potiguar (RN)";"285814";"230683";"248254";"273728";"270636";"248453";"259986"
"ME";"2403";"Agreste Potiguar (RN)";"258243";"203866";"194988";"206371";"202962";"185668";"186560"
"ME";"2404";"Leste Potiguar (RN)";"145593";"136422";"144379";"145074";"124030";"120409";"123758"
"ME";"2501";"Sertão Paraibano (PB)";"582956";"336776";"398487";"473162";"495980";"506342";"523261"
"ME";"2502";"Borborema (PB)";"216435";"144869";"153230";"166003";"170673";"166990";"161442"
"ME";"2503";"Agreste Paraibano (PB)";"455537";"404612";"407560";"411035";"406200";"416930";"419194"
"ME";"2504";"Mata Paraibana (PB)";"99340";"80810";"89547";"95743";"97950";"97719";"98884"
"ME";"2601";"Sertão Pernambucano (PE)";"727806";"539322";"494221";"517772";"513649";"491660";"458455"
"ME";"2602";"São Francisco Pernambucano (PE)";"181073";"152831";"129992";"111005";"112877";"109389";"100820"
"ME";"2603";"Agreste Pernambucano (PE)";"1363176";"1002528";"988263";"1060280";"1092600";"1046936";"989967"
"ME";"2604";"Mata Pernambucana (PE)";"198336";"183405";"195329";"210003";"208862";"225988";"218315"
"ME";"2605";"Metropolitana de Recife (PE)";"31765";"17556";"15425";"21015";"20369";"21212";"22473"
"ME";"2701";"Sertão Alagoano (AL)";"378035";"357909";"340193";"342742";"341527";"318308";"312706"
"ME";"2702";"Agreste Alagoano (AL)";"424187";"402612";"428447";"435409";"431731";"394662";"364494"
"ME";"2703";"Leste Alagoano (AL)";"466082";"460745";"483083";"474970";"482438";"485828";"519791"
"ME";"2801";"Sertão Sergipano (SE)";"378460";"397022";"423219";"410090";"401168";"383179";"339307"
"ME";"2802";"Agreste Sergipano (SE)";"375616";"364319";"392941";"404300";"411010";"398370";"351307"
"ME";"2803";"Leste Sergipano (SE)";"424695";"394816";"407055";"404582";"418952";"414699";"376507"
"ME";"2901";"Extremo Oeste Baiano (BA)";"1531373";"1731688";"1671960";"1622415";"1574420";"1518589";"1504966"
"ME";"2902";"Vale São-Franciscano da Bahia (BA)";"713885";"663512";"669357";"711542";"714061";"665131";"649301"
"ME";"2903";"Centro Norte Baiano (BA)";"1671437";"1404179";"1358163";"1415082";"1484150";"1483851";"1327561"
"ME";"2904";"Nordeste Baiano (BA)";"1175415";"1044986";"1110890";"1149285";"1194643";"1179018";"1067329"
"ME";"2905";"Metropolitana de Salvador (BA)";"314341";"324917";"353049";"338509";"336037";"342281";"327534"
"ME";"2906";"Centro Sul Baiano (BA)";"3029725";"2731750";"3136205";"3133455";"3123816";"3003562";"2961958"
"ME";"2907";"Sul Baiano (BA)";"2231727";"2349943";"2528785";"2453846";"2331245";"2170859";"2199165"
"ME";"3101";"Noroeste de Minas (MG)";"2032534";"2082795";"1980818";"2057421";"2005938";"1976873";"1659572"
"ME";"3102";"Norte de Minas (MG)";"3262516";"3220228";"3121852";"2841819";"2589350";"2471358";"2252815"
"ME";"3103";"Jequitinhonha (MG)";"1176747";"1174037";"1169169";"1039045";"1059265";"952360";"923870"
"ME";"3104";"Vale do Mucuri (MG)";"1321114";"1380670";"1393439";"1407802";"1344089";"1167607";"1083980"
"ME";"3105";"Triângulo Mineiro/Alto Paranaíba (MG)";"5501710";"5463412";"5677716";"5736774";"6024853";"6048275";"5457752"
"ME";"3106";"Central Mineira (MG)";"1339360";"1328960";"1335886";"1279727";"1265495";"1306052";"1225107"
"ME";"3107";"Metropolitana de Belo Horizonte (MG)";"1228112";"1231038";"1241050";"1222953";"1169426";"1234520";"1200858"
"ME";"3108";"Vale do Rio Doce (MG)";"2201789";"2244035";"2304663";"2237178";"2196634";"2107361";"1955902"
"ME";"3109";"Oeste de Minas (MG)";"1292505";"1301869";"1337967";"1302307";"1390816";"1473119";"1414223"
"ME";"3110";"Sul/Sudoeste de Minas (MG)";"2553902";"2524635";"2573143";"2559438";"2619115";"2733616";"2571458"
"ME";"3111";"Campo das Vertentes (MG)";"438028";"447193";"463383";"460929";"492983";"504094";"492237"
"ME";"3112";"Zona da Mata (MG)";"1559598";"1567042";"1602170";"1561649";"1610995";"1662568";"1712672"
"ME";"3201";"Noroeste Espírito-santense (ES)";"735959";"771184";"783401";"776848";"740965";"608489";"564303"
"ME";"3202";"Litoral Norte Espírito-santense (ES)";"683344";"702454";"701916";"685770";"688667";"608509";"575321"
"ME";"3203";"Central Espírito-santense (ES)";"288119";"289838";"292241";"296708";"284084";"286071";"268012"
"ME";"3204";"Sul Espírito-santense (ES)";"515840";"521869";"535887";"536298";"509815";"541702";"529968"
"ME";"3301";"Noroeste Fluminense (RJ)";"482174";"492604";"507901";"510961";"518390";"535407";"555524"
"ME";"3302";"Norte Fluminense (RJ)";"670462";"659052";"650870";"654450";"641433";"660250";"708410"
"ME";"3303";"Centro Fluminense (RJ)";"316668";"332609";"369029";"365643";"362716";"369592";"408240"
"ME";"3304";"Baixadas (RJ)";"189710";"188915";"231749";"221964";"191556";"196056";"194841"
"ME";"3305";"Sul Fluminense (RJ)";"303261";"308261";"331609";"349869";"338911";"365305";"384381"
"ME";"3306";"Metropolitana do Rio de Janeiro (RJ)";"217396";"216174";"248820";"276761";"298445";"283108";"279843"
